YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,20,5,DL,1833,N375DA,CVG,LAX,1600,1555.0,-5.0,16.0,1611.0,305.0,317.0,290.0,1900,1801.0,11.0,1805,1812.0,7.0,0,0,,,,,,
2015,2,11,3,US,526,N757UW,GEG,PHX,845,834.0,-11.0,18.0,852.0,159.0,140.0,118.0,1020,1150.0,4.0,1224,1154.0,-30.0,0,0,,,,,,
2015,2,22,7,MQ,2995,N515MQ,LGA,CMH,1450,1449.0,-1.0,22.0,1511.0,114.0,115.0,87.0,479,1638.0,6.0,1644,1644.0,0.0,0,0,,,,,,
2015,8,2,7,AA,2322,N3HJAA,DFW,PBI,2005,2013.0,8.0,13.0,2026.0,171.0,163.0,144.0,1102,2350.0,6.0,2356,2356.0,0.0,0,0,,,,,,
2015,3,17,2,WN,1878,N399WN,ATL,PHL,2200,2151.0,-9.0,9.0,2200.0,130.0,107.0,92.0,666,2332.0,6.0,10,2338.0,-32.0,0,0,,,,,,
2015,2,5,4,DL,1509,N6708D,MSP,MCO,1112,1108.0,-4.0,13.0,1121.0,195.0,181.0,158.0,1310,1459.0,10.0,1527,1509.0,-18.0,0,0,,,,,,
2015,1,13,2,WN,4363,N257WN,SJU,MCO,1420,1416.0,-4.0,15.0,1431.0,195.0,186.0,165.0,1189,1616.0,6.0,1635,1622.0,-13.0,0,0,,,,,,
2015,3,14,6,UA,1425,N37274,IAH,PDX,2113,2217.0,64.0,15.0,2232.0,281.0,262.0,243.0,1825,35.0,4.0,2354,39.0,45.0,0,0,,0.0,0.0,45.0,0.0,0.0
2015,5,15,5,OO,4561,N915EV,SLC,SJC,1500,1457.0,-3.0,18.0,1515.0,124.0,107.0,86.0,584,1541.0,3.0,1604,1544.0,-20.0,0,0,,,,,,
2015,10,20,2,DL,1350,N910AT,10994,10397,1130,1126.0,-4.0,8.0,1134.0,77.0,63.0,48.0,259,1222.0,7.0,1247,1229.0,-18.0,0,0,,,,,,
2015,4,22,3,B6,2279,N197JB,BOS,EWR,629,622.0,-7.0,19.0,641.0,90.0,84.0,56.0,200,737.0,9.0,759,746.0,-13.0,0,0,,,,,,
2015,8,22,6,DL,1291,N812DN,SEA,ATL,830,843.0,13.0,19.0,902.0,292.0,262.0,237.0,2182,1559.0,6.0,1622,1605.0,-17.0,0,0,,,,,,
2015,1,6,2,OO,5611,N910SW,SMF,LAX,1742,1735.0,-7.0,15.0,1750.0,99.0,93.0,69.0,373,1859.0,9.0,1921,1908.0,-13.0,0,0,,,,,,
2015,2,4,3,UA,1225,N23707,SAN,EWR,615,622.0,7.0,19.0,641.0,321.0,308.0,283.0,2425,1424.0,6.0,1436,1430.0,-6.0,0,0,,,,,,
2015,8,4,2,WN,1126,N907WN,DAL,IND,1420,1426.0,6.0,7.0,1433.0,125.0,113.0,100.0,755,1713.0,6.0,1725,1719.0,-6.0,0,0,,,,,,
2015,4,21,2,OO,4673,N443SW,SLC,BUR,2002,1956.0,-6.0,13.0,2009.0,122.0,113.0,98.0,574,2047.0,2.0,2104,2049.0,-15.0,0,0,,,,,,
2015,5,9,6,DL,2182,N986AT,OMA,ATL,1004,957.0,-7.0,7.0,1004.0,137.0,120.0,107.0,821,1251.0,6.0,1321,1257.0,-24.0,0,0,,,,,,
2015,10,25,7,WN,350,N487WN,14683,14107,1320,1325.0,5.0,9.0,1334.0,145.0,136.0,123.0,843,1337.0,4.0,1345,1341.0,-4.0,0,0,,,,,,
2015,11,17,2,AA,179,N798AA,JFK,SFO,1030,1051.0,21.0,19.0,1110.0,400.0,376.0,350.0,2586,1400.0,7.0,1410,1407.0,-3.0,0,0,,,,,,
2015,2,11,3,DL,1759,N809DN,IND,ATL,805,803.0,-2.0,20.0,823.0,109.0,90.0,63.0,432,926.0,7.0,954,933.0,-21.0,0,0,,,,,,
2015,2,6,5,AA,1512,N3JYAA,DFW,TPA,1230,1229.0,-1.0,13.0,1242.0,132.0,134.0,117.0,929,1539.0,4.0,1542,1543.0,1.0,0,0,,,,,,
2015,6,18,4,AA,2272,N501AA,SAT,DFW,600,552.0,-8.0,12.0,604.0,72.0,70.0,42.0,247,646.0,16.0,712,702.0,-10.0,0,0,,,,,,
2015,12,10,4,AA,976,N4XGAA,DFW,IAH,1300,1302.0,2.0,10.0,1312.0,67.0,52.0,38.0,224,1350.0,4.0,1407,1354.0,-13.0,0,0,,,,,,
2015,7,11,6,AA,1664,N3KNAA,BOS,JFK,1845,1839.0,-6.0,13.0,1852.0,93.0,67.0,39.0,187,1931.0,15.0,2018,1946.0,-32.0,0,0,,,,,,
2015,5,4,1,WN,648,N8618N,DEN,BOS,1125,1131.0,6.0,10.0,1141.0,240.0,227.0,206.0,1754,1707.0,11.0,1725,1718.0,-7.0,0,0,,,,,,
2015,7,7,2,AA,519,N703UW,MCI,CLT,1345,1347.0,2.0,8.0,1355.0,137.0,123.0,107.0,808,1642.0,8.0,1702,1650.0,-12.0,0,0,,,,,,
2015,11,20,5,VX,871,N621VA,DAL,LAX,800,811.0,11.0,13.0,824.0,205.0,192.0,171.0,1246,915.0,8.0,925,923.0,-2.0,0,0,,,,,,
2015,5,29,5,DL,1739,N954DN,ATL,TUS,1935,1929.0,-6.0,18.0,1947.0,240.0,218.0,196.0,1541,2003.0,4.0,2035,2007.0,-28.0,0,0,,,,,,
2015,8,20,4,WN,3113,N364SW,BWI,PVD,745,742.0,-3.0,12.0,754.0,75.0,74.0,58.0,327,852.0,4.0,900,856.0,-4.0,0,0,,,,,,
2015,3,20,5,EV,5791,N29906,IAH,XNA,1630,1615.0,-15.0,20.0,1635.0,90.0,101.0,64.0,438,1739.0,17.0,1800,1756.0,-4.0,0,0,,,,,,
2015,4,14,2,OO,4579,N809CA,GRB,DTW,1055,1049.0,-6.0,24.0,1113.0,69.0,84.0,52.0,287,1305.0,8.0,1304,1313.0,9.0,0,0,,,,,,
2015,2,4,3,OO,4798,N693CA,CLE,DTW,1335,1327.0,-8.0,13.0,1340.0,68.0,47.0,26.0,95,1406.0,8.0,1443,1414.0,-29.0,0,0,,,,,,
2015,5,25,1,AS,672,N644AS,SEA,DEN,1320,1318.0,-2.0,14.0,1332.0,160.0,154.0,131.0,1024,1643.0,9.0,1700,1652.0,-8.0,0,0,,,,,,
2015,11,16,1,WN,1768,N776WN,DAL,LAS,750,748.0,-2.0,11.0,759.0,175.0,181.0,165.0,1067,844.0,5.0,845,849.0,4.0,0,0,,,,,,
2015,10,8,4,EV,4325,N12564,11057,11618,1235,1226.0,-9.0,19.0,1245.0,115.0,110.0,77.0,529,1402.0,14.0,1430,1416.0,-14.0,0,0,,,,,,
2015,1,24,6,UA,1126,N14106,IAH,DEN,725,736.0,11.0,13.0,749.0,161.0,154.0,131.0,862,900.0,10.0,906,910.0,4.0,0,0,,,,,,
2015,6,10,3,WN,4992,N713SW,MSY,ATL,1900,2238.0,218.0,8.0,2246.0,85.0,76.0,58.0,425,44.0,10.0,2125,54.0,209.0,0,0,,0.0,0.0,1.0,208.0,0.0
2015,6,8,1,HA,238,N491HA,HNL,KOA,1041,1033.0,-8.0,11.0,1044.0,44.0,44.0,28.0,163,1112.0,5.0,1125,1117.0,-8.0,0,0,,,,,,
2015,10,14,3,NK,453,N612NK,14025,11697,1450,1448.0,-2.0,14.0,1502.0,201.0,196.0,174.0,1334,1756.0,8.0,1811,1804.0,-7.0,0,0,,,,,,
2015,4,17,5,HA,332,N475HA,HNL,ITO,650,645.0,-5.0,11.0,656.0,50.0,55.0,39.0,216,735.0,5.0,740,740.0,0.0,0,0,,,,,,
2015,10,15,4,WN,3145,N905WN,13796,10713,1930,1927.0,-3.0,13.0,1940.0,85.0,88.0,72.0,512,2152.0,3.0,2155,2155.0,0.0,0,0,,,,,,
2015,10,18,7,WN,2423,N360SW,14893,12889,1800,1838.0,38.0,18.0,1856.0,80.0,105.0,64.0,397,2000.0,23.0,1920,2023.0,63.0,0,0,,49.0,0.0,0.0,14.0,0.0
2015,12,7,1,WN,3023,N240WN,MSY,ATL,1300,1257.0,-3.0,11.0,1308.0,80.0,84.0,62.0,425,1510.0,11.0,1520,1521.0,1.0,0,0,,,,,,
2015,2,23,1,B6,381,N294JB,BOS,RIC,1959,1957.0,-2.0,14.0,2011.0,109.0,108.0,88.0,474,2139.0,6.0,2148,2145.0,-3.0,0,0,,,,,,
2015,7,30,4,WN,1357,N960WN,BWI,DAY,2210,2238.0,28.0,9.0,2247.0,85.0,76.0,62.0,406,2349.0,5.0,2335,2354.0,19.0,0,0,,0.0,0.0,0.0,19.0,0.0
2015,4,20,1,DL,2488,N325NB,MSP,PHL,1315,1314.0,-1.0,9.0,1323.0,147.0,144.0,127.0,980,1630.0,8.0,1642,1638.0,-4.0,0,0,,,,,,
2015,8,7,5,DL,1543,N347NB,OMA,DTW,1730,1724.0,-6.0,14.0,1738.0,118.0,111.0,86.0,651,2004.0,11.0,2028,2015.0,-13.0,0,0,,,,,,
2015,6,5,5,WN,2433,N7706A,MCO,BNA,1030,1026.0,-4.0,12.0,1038.0,110.0,112.0,93.0,616,1111.0,7.0,1120,1118.0,-2.0,0,0,,,,,,
2015,11,25,3,WN,2610,N760SW,RDU,MDW,525,527.0,2.0,10.0,537.0,130.0,109.0,91.0,632,608.0,8.0,635,616.0,-19.0,0,0,,,,,,
2015,6,7,7,EV,5789,N13202,IAH,JAN,1049,1147.0,58.0,14.0,1201.0,80.0,76.0,59.0,351,1300.0,3.0,1209,1303.0,54.0,0,0,,0.0,0.0,54.0,0.0,0.0
2015,3,14,6,AA,275,N377AA,DFW,HNL,1550,1543.0,-7.0,25.0,1608.0,522.0,509.0,479.0,3784,1907.0,5.0,1932,1912.0,-20.0,0,0,,,,,,
2015,10,14,3,DL,2483,N913DE,13851,10397,1805,1802.0,-3.0,9.0,1811.0,125.0,123.0,95.0,761,2046.0,19.0,2110,2105.0,-5.0,0,0,,,,,,
2015,12,9,3,DL,2161,N966DL,ATL,PHL,1625,1623.0,-2.0,9.0,1632.0,126.0,126.0,106.0,666,1818.0,11.0,1831,1829.0,-2.0,0,0,,,,,,
2015,8,27,4,WN,2819,N237WN,LAS,BUR,1345,1342.0,-3.0,15.0,1357.0,65.0,61.0,44.0,223,1441.0,2.0,1450,1443.0,-7.0,0,0,,,,,,
2015,8,4,2,WN,3121,N231WN,BWI,BDL,625,,,,,70.0,,,283,,,735,,,0,1,A,,,,,
2015,5,15,5,WN,870,N602SW,MCO,MSY,1405,1444.0,39.0,18.0,1502.0,110.0,109.0,88.0,551,1530.0,3.0,1455,1533.0,38.0,0,0,,0.0,0.0,38.0,0.0,0.0
2015,2,4,3,WN,576,N900WN,FLL,ATL,700,653.0,-7.0,13.0,706.0,115.0,118.0,84.0,581,830.0,21.0,855,851.0,-4.0,0,0,,,,,,
2015,6,23,2,EV,3262,N13132,TYR,IAH,535,533.0,-2.0,8.0,541.0,60.0,49.0,35.0,163,616.0,6.0,635,622.0,-13.0,0,0,,,,,,
2015,2,12,4,AA,268,N568AA,DFW,SJC,2110,2132.0,22.0,11.0,2143.0,229.0,193.0,178.0,1438,2241.0,4.0,2259,2245.0,-14.0,0,0,,,,,,
2015,8,10,1,AA,20,N794AA,SFO,JFK,1515,1513.0,-2.0,30.0,1543.0,348.0,339.0,292.0,2586,2335.0,17.0,3,2352.0,-11.0,0,0,,,,,,
2015,4,13,1,UA,746,N452UA,IAH,LAX,1902,1901.0,-1.0,14.0,1915.0,226.0,206.0,182.0,1379,2017.0,10.0,2048,2027.0,-21.0,0,0,,,,,,
2015,10,1,4,WN,1441,N768SW,15016,11259,1645,1640.0,-5.0,6.0,1646.0,100.0,86.0,70.0,546,1756.0,10.0,1825,1806.0,-19.0,0,0,,,,,,
2015,8,8,6,OO,4990,N701SK,IAH,TUS,1742,1737.0,-5.0,15.0,1752.0,156.0,143.0,123.0,936,1755.0,5.0,1818,1800.0,-18.0,0,0,,,,,,
2015,2,13,5,AS,627,N305AS,LAS,PDX,1040,1033.0,-7.0,11.0,1044.0,135.0,122.0,108.0,763,1232.0,3.0,1255,1235.0,-20.0,0,0,,,,,,
2015,10,6,2,WN,1711,N610WN,11259,13158,1325,1340.0,15.0,7.0,1347.0,70.0,59.0,49.0,319,1436.0,3.0,1435,1439.0,4.0,0,0,,,,,,
2015,1,31,6,AS,341,N778AS,PSP,SFO,1720,1708.0,-12.0,19.0,1727.0,90.0,93.0,68.0,421,1835.0,6.0,1850,1841.0,-9.0,0,0,,,,,,
2015,1,16,5,EV,5257,N528CA,DHN,ATL,540,536.0,-4.0,12.0,548.0,55.0,58.0,36.0,170,724.0,10.0,735,734.0,-1.0,0,0,,,,,,
2015,1,24,6,B6,561,N793JB,LGA,PBI,1419,1620.0,121.0,26.0,1646.0,180.0,194.0,164.0,1035,1930.0,4.0,1719,1934.0,135.0,0,0,,14.0,0.0,21.0,100.0,0.0
2015,9,30,3,WN,47,N367SW,ONT,OAK,1015,1023.0,8.0,9.0,1032.0,70.0,72.0,57.0,362,1129.0,6.0,1125,1135.0,10.0,0,0,,,,,,
2015,1,25,7,EV,5613,N752EV,ATL,PVD,1506,1808.0,182.0,21.0,1829.0,136.0,133.0,108.0,903,2017.0,4.0,1722,2021.0,179.0,0,0,,0.0,0.0,179.0,0.0,0.0
2015,2,20,5,DL,2358,N973DL,PBI,LGA,700,658.0,-2.0,42.0,740.0,165.0,223.0,161.0,1035,1021.0,20.0,945,1041.0,56.0,0,0,,56.0,0.0,0.0,0.0,0.0
2015,3,27,5,EV,2532,N907EV,BPT,DFW,1104,1104.0,0.0,25.0,1129.0,71.0,89.0,48.0,270,1217.0,16.0,1215,1233.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
2015,5,7,4,B6,727,N368JB,BOS,BWI,630,630.0,0.0,22.0,652.0,89.0,87.0,62.0,369,754.0,3.0,759,757.0,-2.0,0,0,,,,,,
2015,3,29,7,DL,1153,N361NW,ATL,BWI,1230,1229.0,-1.0,9.0,1238.0,110.0,101.0,85.0,577,1403.0,7.0,1420,1410.0,-10.0,0,0,,,,,,
2015,5,17,7,MQ,3197,N641MQ,BNA,ORD,1730,1722.0,-8.0,15.0,1737.0,106.0,97.0,73.0,409,1850.0,9.0,1916,1859.0,-17.0,0,0,,,,,,
2015,1,6,2,EV,4457,N17185,ORD,LEX,1310,1343.0,33.0,22.0,1405.0,79.0,72.0,45.0,323,1550.0,5.0,1529,1555.0,26.0,0,0,,0.0,0.0,26.0,0.0,0.0
2015,10,6,2,OO,5515,N908SW,11292,12389,1405,1400.0,-5.0,18.0,1418.0,104.0,104.0,80.0,576,1638.0,6.0,1649,1644.0,-5.0,0,0,,,,,,
2015,5,3,7,AA,1289,N3CRAA,DFW,SAN,1039,1035.0,-4.0,22.0,1057.0,194.0,188.0,163.0,1171,1140.0,3.0,1153,1143.0,-10.0,0,0,,,,,,
2015,10,29,4,OO,6381,N760SK,11433,12266,600,555.0,-5.0,13.0,608.0,187.0,188.0,165.0,1075,753.0,10.0,807,803.0,-4.0,0,0,,,,,,
2015,7,11,6,DL,2575,N309DE,CHS,ATL,630,626.0,-4.0,9.0,635.0,65.0,62.0,48.0,259,723.0,5.0,735,728.0,-7.0,0,0,,,,,,
2015,12,5,6,VX,90,N641VA,SFO,IAD,1455,1449.0,-6.0,9.0,1458.0,300.0,301.0,285.0,2419,2243.0,7.0,2255,2250.0,-5.0,0,0,,,,,,
2015,2,26,4,B6,250,N375JB,TPA,DCA,1435,1434.0,-1.0,12.0,1446.0,130.0,128.0,106.0,814,1632.0,10.0,1645,1642.0,-3.0,0,0,,,,,,
2015,1,27,2,MQ,3648,N609MQ,DFW,CRP,1055,1046.0,-9.0,10.0,1056.0,79.0,69.0,56.0,354,1152.0,3.0,1214,1155.0,-19.0,0,0,,,,,,
2015,4,19,7,VX,241,N853VA,ORD,LAX,1705,1703.0,-2.0,18.0,1721.0,275.0,250.0,226.0,1744,1907.0,6.0,1940,1913.0,-27.0,0,0,,,,,,
2015,9,8,2,DL,1591,N962DN,CLT,ATL,815,816.0,1.0,34.0,850.0,81.0,90.0,48.0,226,938.0,8.0,936,946.0,10.0,0,0,,,,,,
2015,4,15,3,UA,1530,N38446,PHL,ORD,834,827.0,-7.0,14.0,841.0,145.0,134.0,105.0,678,926.0,15.0,959,941.0,-18.0,0,0,,,,,,
2015,9,13,7,MQ,3620,N657MQ,CVG,JFK,1240,1232.0,-8.0,15.0,1247.0,127.0,117.0,98.0,589,1425.0,4.0,1447,1429.0,-18.0,0,0,,,,,,
2015,10,2,5,WN,950,N645SW,14893,14107,1945,2021.0,36.0,7.0,2028.0,110.0,99.0,86.0,647,2154.0,6.0,2135,2200.0,25.0,0,0,,0.0,0.0,21.0,4.0,0.0
2015,12,28,1,OO,7403,N953SW,MSP,HIB,1952,1956.0,4.0,65.0,2101.0,78.0,110.0,42.0,174,2143.0,3.0,2110,2146.0,36.0,0,0,,32.0,0.0,0.0,4.0,0.0
2015,3,17,2,NK,425,N508NK,ORD,FLL,1730,1805.0,35.0,16.0,1821.0,185.0,179.0,154.0,1182,2155.0,9.0,2135,2204.0,29.0,0,0,,1.0,0.0,14.0,14.0,0.0
2015,12,17,4,DL,2230,N3747D,JNU,SEA,724,725.0,1.0,25.0,750.0,140.0,159.0,125.0,909,1055.0,9.0,1044,1104.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,1,9,5,DL,116,N926DL,BHM,ATL,1435,1453.0,18.0,20.0,1513.0,65.0,58.0,31.0,134,1644.0,7.0,1640,1651.0,11.0,0,0,,,,,,
2015,12,28,1,DL,1897,N945DN,RSW,MSP,1810,1811.0,1.0,25.0,1836.0,224.0,234.0,198.0,1416,2054.0,11.0,2054,2105.0,11.0,0,0,,,,,,
2015,10,12,1,F9,219,N923FR,10423,11292,600,559.0,-1.0,16.0,615.0,135.0,138.0,111.0,775,706.0,11.0,715,717.0,2.0,0,0,,,,,,
2015,6,29,1,EV,4232,N12136,HSV,DEN,824,820.0,-4.0,16.0,836.0,176.0,181.0,155.0,1048,1011.0,10.0,1020,1021.0,1.0,0,0,,,,,,
2015,7,5,7,EV,4206,N14998,IAH,BTR,1912,1912.0,0.0,14.0,1926.0,65.0,60.0,41.0,253,2007.0,5.0,2017,2012.0,-5.0,0,0,,,,,,
2015,10,4,7,DL,971,N978AT,10397,12992,1610,1607.0,-3.0,9.0,1616.0,98.0,79.0,67.0,453,1623.0,3.0,1648,1626.0,-22.0,0,0,,,,,,
2015,2,2,1,DL,831,N374NW,LGA,DTW,720,915.0,115.0,117.0,1112.0,126.0,234.0,83.0,502,1235.0,34.0,926,1309.0,223.0,0,0,,108.0,0.0,0.0,0.0,115.0
2015,5,27,3,DL,1901,N901DA,BOS,ATL,1215,1212.0,-3.0,23.0,1235.0,169.0,175.0,141.0,946,1456.0,11.0,1504,1507.0,3.0,0,0,,,,,,
2015,11,7,6,UA,307,N27477,SAN,ORD,645,650.0,5.0,13.0,703.0,248.0,236.0,207.0,1723,1230.0,16.0,1253,1246.0,-7.0,0,0,,,,,,
2015,11,24,2,AS,402,N607AS,PDX,SJC,1620,1609.0,-11.0,8.0,1617.0,104.0,103.0,79.0,569,1736.0,16.0,1804,1752.0,-12.0,0,0,,,,,,
2015,3,8,7,OO,6334,N776SK,ORD,BUF,1710,1705.0,-5.0,16.0,1721.0,91.0,85.0,66.0,473,1927.0,3.0,1941,1930.0,-11.0,0,0,,,,,,
2015,11,14,6,NK,810,N640NK,MSY,DTW,1113,1109.0,-4.0,10.0,1119.0,151.0,147.0,132.0,926,1431.0,5.0,1444,1436.0,-8.0,0,0,,,,,,
2015,3,25,3,B6,653,N520JB,JFK,PBI,827,826.0,-1.0,41.0,907.0,185.0,199.0,153.0,1028,1140.0,5.0,1132,1145.0,13.0,0,0,,,,,,
2015,3,15,7,F9,718,N208FR,DEN,DCA,1135,1128.0,-7.0,9.0,1137.0,194.0,200.0,182.0,1476,1639.0,9.0,1649,1648.0,-1.0,0,0,,,,,,
2015,2,2,1,WN,484,N299WN,OAK,SLC,1855,2021.0,86.0,5.0,2026.0,100.0,85.0,77.0,588,2243.0,3.0,2135,2246.0,71.0,0,0,,0.0,0.0,24.0,47.0,0.0
2015,9,3,4,AA,330,N3ERAA,JFK,CLT,805,802.0,-3.0,16.0,818.0,133.0,102.0,79.0,541,937.0,7.0,1018,944.0,-34.0,0,0,,,,,,
2015,4,11,6,AA,1305,N3ABAA,ORD,JFK,1850,1910.0,20.0,16.0,1926.0,151.0,126.0,97.0,740,2203.0,13.0,2221,2216.0,-5.0,0,0,,,,,,
2015,12,3,4,DL,2208,N974AT,ATL,IAH,1500,1458.0,-2.0,15.0,1513.0,140.0,121.0,103.0,689,1556.0,3.0,1620,1559.0,-21.0,0,0,,,,,,
2015,3,28,6,UA,1405,N37471,DEN,MSP,1008,1009.0,1.0,12.0,1021.0,125.0,114.0,94.0,680,1255.0,8.0,1313,1303.0,-10.0,0,0,,,,,,
2015,10,29,4,AA,1561,N3JGAA,10423,11298,1159,1152.0,-7.0,12.0,1204.0,71.0,67.0,42.0,190,1246.0,13.0,1310,1259.0,-11.0,0,0,,,,,,
2015,9,13,7,DL,65,N805DN,ATL,SFO,1925,2057.0,92.0,30.0,2127.0,313.0,305.0,268.0,2139,2255.0,7.0,2138,2302.0,84.0,0,0,,84.0,0.0,0.0,0.0,0.0
2015,4,5,7,EV,5111,N750EV,MYR,ATL,1410,1402.0,-8.0,13.0,1415.0,85.0,81.0,56.0,317,1511.0,12.0,1535,1523.0,-12.0,0,0,,,,,,
2015,3,13,5,OO,4481,N8903A,MSP,ICT,905,906.0,1.0,26.0,932.0,116.0,121.0,90.0,545,1102.0,5.0,1101,1107.0,6.0,0,0,,,,,,
2015,10,24,6,WN,3646,N685SW,10821,10994,840,852.0,12.0,23.0,915.0,105.0,97.0,68.0,472,1023.0,6.0,1025,1029.0,4.0,0,0,,,,,,
2015,1,13,2,AA,1094,N3BUAA,SEA,DFW,559,554.0,-5.0,20.0,614.0,231.0,239.0,210.0,1660,1144.0,9.0,1150,1153.0,3.0,0,0,,,,,,
2015,9,27,7,AA,724,N568UW,MCO,CLT,1535,1541.0,6.0,16.0,1557.0,100.0,96.0,73.0,468,1710.0,7.0,1715,1717.0,2.0,0,0,,,,,,
2015,12,16,3,DL,1679,N371NW,MCI,DTW,1027,1026.0,-1.0,14.0,1040.0,108.0,106.0,82.0,629,1302.0,10.0,1315,1312.0,-3.0,0,0,,,,,,
2015,8,13,4,MQ,3467,N535MQ,HOU,DFW,1423,1418.0,-5.0,16.0,1434.0,68.0,79.0,44.0,247,1518.0,19.0,1531,1537.0,6.0,0,0,,,,,,
2015,2,9,1,DL,1090,N934DN,ATL,JAX,2200,13.0,133.0,8.0,21.0,68.0,50.0,38.0,270,59.0,4.0,2308,103.0,115.0,0,0,,0.0,0.0,115.0,0.0,0.0
2015,10,8,4,UA,1636,N57869,12173,12892,1505,1458.0,-7.0,14.0,1512.0,318.0,315.0,288.0,2556,2300.0,13.0,2323,2313.0,-10.0,0,0,,,,,,
2015,10,6,2,OO,4821,N802SK,12892,14893,1700,1705.0,5.0,18.0,1723.0,92.0,90.0,66.0,373,1829.0,6.0,1832,1835.0,3.0,0,0,,,,,,
2015,5,29,5,WN,2622,N486WN,DTW,ATL,1110,1109.0,-1.0,7.0,1116.0,120.0,107.0,93.0,594,1249.0,7.0,1310,1256.0,-14.0,0,0,,,,,,
2015,1,8,4,EV,4479,N19554,IAH,PNS,1556,1553.0,-3.0,19.0,1612.0,89.0,93.0,68.0,489,1720.0,6.0,1725,1726.0,1.0,0,0,,,,,,
2015,5,6,3,DL,1256,N973DL,GPT,ATL,625,628.0,3.0,11.0,639.0,83.0,74.0,51.0,352,830.0,12.0,848,842.0,-6.0,0,0,,,,,,
2015,9,22,2,WN,381,N208WN,BUF,TPA,630,629.0,-1.0,12.0,641.0,160.0,156.0,141.0,1053,902.0,3.0,910,905.0,-5.0,0,0,,,,,,
2015,5,20,3,OO,4671,,SUN,SLC,1300,,,,,58.0,,,222,,,1358,,,0,1,C,,,,,
2015,11,25,3,OO,4637,N461SW,DTW,CVG,740,759.0,19.0,15.0,814.0,74.0,64.0,44.0,229,858.0,5.0,854,903.0,9.0,0,0,,,,,,
2015,3,1,7,B6,1184,N507JB,MCO,JFK,600,601.0,1.0,16.0,617.0,152.0,147.0,123.0,944,820.0,8.0,832,828.0,-4.0,0,0,,,,,,
2015,3,21,6,OO,4669,N416SW,SLC,BIL,1105,1104.0,-1.0,16.0,1120.0,90.0,77.0,58.0,387,1218.0,3.0,1235,1221.0,-14.0,0,0,,,,,,
2015,6,22,1,OO,4468,N685BR,SLC,HLN,1548,1536.0,-12.0,26.0,1602.0,87.0,88.0,58.0,402,1700.0,4.0,1715,1704.0,-11.0,0,0,,,,,,
2015,6,3,3,OO,4744,N8942A,MSP,BIS,911,909.0,-2.0,16.0,925.0,84.0,88.0,68.0,386,1033.0,4.0,1035,1037.0,2.0,0,0,,,,,,
2015,5,8,5,WN,702,N434WN,MSP,DEN,1045,1038.0,-7.0,15.0,1053.0,135.0,130.0,102.0,680,1135.0,13.0,1200,1148.0,-12.0,0,0,,,,,,
2015,10,8,4,UA,1443,N69816,14771,11292,1257,1258.0,1.0,21.0,1319.0,156.0,149.0,123.0,967,1622.0,5.0,1633,1627.0,-6.0,0,0,,,,,,
2015,2,20,5,UA,1677,N12116,DEN,EWR,1010,1016.0,6.0,18.0,1034.0,218.0,210.0,185.0,1605,1539.0,7.0,1548,1546.0,-2.0,0,0,,,,,,
2015,8,15,6,DL,1342,N978DL,ATL,IND,1015,1013.0,-2.0,10.0,1023.0,93.0,82.0,67.0,432,1130.0,5.0,1148,1135.0,-13.0,0,0,,,,,,
2015,10,31,6,MQ,3213,N663MQ,11298,14783,1015,1019.0,4.0,14.0,1033.0,81.0,68.0,50.0,364,1123.0,4.0,1136,1127.0,-9.0,0,0,,,,,,
2015,12,11,5,UA,205,N409UA,SFO,PDX,611,607.0,-4.0,24.0,631.0,111.0,113.0,84.0,550,755.0,5.0,802,800.0,-2.0,0,0,,,,,,
2015,11,10,2,DL,1474,N929DL,CLE,ATL,1255,1248.0,-7.0,11.0,1259.0,110.0,94.0,78.0,554,1417.0,5.0,1445,1422.0,-23.0,0,0,,,,,,
2015,6,29,1,MQ,3222,N918MQ,DAY,ORD,1454,1508.0,14.0,10.0,1518.0,76.0,80.0,43.0,240,1501.0,27.0,1510,1528.0,18.0,0,0,,4.0,0.0,0.0,0.0,14.0
2015,10,1,4,AA,1312,N3HXAA,13930,14107,945,1009.0,24.0,17.0,1026.0,229.0,211.0,191.0,1440,1137.0,3.0,1134,1140.0,6.0,0,0,,,,,,
2015,6,18,4,MQ,3360,N506MQ,ORD,BNA,1216,1218.0,2.0,47.0,1305.0,97.0,115.0,64.0,409,1409.0,4.0,1353,1413.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,10,5,1,DL,1851,N690DL,10397,13487,1454,1459.0,5.0,25.0,1524.0,168.0,159.0,131.0,907,1635.0,3.0,1642,1638.0,-4.0,0,0,,,,,,
